origh;resph;mehodCount;uriCount;useragentCount;requestbodylen_Mean;responsebodylenMean;Ano;Mes;dia;diasemana;hora;minuto;RecordCount
192.168.202.110;192.168.21.203;621;621;621;0.832528;277.122.383;2012;3;16;6;18;31;621
192.168.203.63;192.168.229.101;20570;20570;20570;0.000000;0.000000;2012;3;16;6;18;31;20570
192.168.202.110;192.168.21.152;251;251;251;0.159363;901.031.873;2012;3;16;6;18;31;251
192.168.202.110;192.168.22.152;277;277;277;0.144404;837.043.321;2012;3;16;6;18;31;277
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;31;4
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;31;4
192.168.202.110;192.168.229.156;13;13;13;0.000000;11.339.000.000;2012;3;16;6;18;31;13
192.168.202.110;192.168.21.253;93;93;93;9.698.925;740.451.613;2012;3;16;6;18;31;93
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.546.222.222;2012;3;16;6;18;31;9
192.168.202.110;192.168.22.253;129;129;129;6.992.248;664.620.155;2012;3;16;6;18;31;129
192.168.202.118;192.168.25.103;29;29;29;1.970.344.828;811.931.034;2012;3;16;6;18;31;29
192.168.202.110;192.168.21.103;18;18;18;0.000000;744.444.444;2012;3;16;6;18;31;18
192.168.203.63;192.168.229.101;19354;19354;19354;0.000000;0.000000;2012;3;16;6;18;32;19354
192.168.202.110;192.168.22.152;138;138;138;3.268.116;759.079.710;2012;3;16;6;18;32;138
192.168.202.110;192.168.22.253;501;501;501;2.590.818;698.463.074;2012;3;16;6;18;32;501
192.168.202.110;192.168.229.156;10;10;10;0.000000;3.547.400.000;2012;3;16;6;18;32;10
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.548.200.000;2012;3;16;6;18;32;10
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;32;4
192.168.204.70;192.168.202.78;19;19;19;0.000000;3.118.631.579;2012;3;16;6;18;32;19
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;32;4
192.168.202.110;192.168.21.103;30;30;30;2.566.667;808.000.000;2012;3;16;6;18;32;30
192.168.202.110;192.168.21.152;20;20;20;3.850.000;751.900.000;2012;3;16;6;18;32;20
192.168.202.118;192.168.25.103;16;16;16;0.000000;740.875.000;2012;3;16;6;18;32;16
192.168.202.100;192.168.21.253;78;78;78;0.000000;14.667.628.205;2012;3;16;6;18;32;78
192.168.202.110;192.168.21.253;197;197;197;1.736.041;637.664.975;2012;3;16;6;18;32;197
192.168.203.64;192.168.202.78;38;38;38;0.000000;2.897.473.684;2012;3;16;6;18;32;38
192.168.202.110;192.168.22.202;160;160;160;2.818.750;672.193.750;2012;3;16;6;18;32;160
192.168.202.110;192.168.22.203;160;160;160;2.818.750;339.887.500;2012;3;16;6;18;32;160
192.168.203.63;192.168.229.101;20269;20269;20269;0.000000;0.000000;2012;3;16;6;18;33;20269
192.168.202.110;192.168.22.253;756;756;756;0.679894;991.009.259;2012;3;16;6;18;33;756
192.168.203.64;192.168.202.78;2;2;2;0.000000;13.718.000.000;2012;3;16;6;18;33;2
192.168.202.110;192.168.21.253;1149;1149;1149;1.279.373;931.608.355;2012;3;16;6;18;33;1149
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;33;4
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;33;4
192.168.202.118;192.168.25.103;31;31;31;1.970.000.000;731.064.516;2012;3;16;6;18;33;31
192.168.202.100;192.168.21.253;12;12;12;101.833.333;1.107.166.667;2012;3;16;6;18;33;12
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.546.555.556;2012;3;16;6;18;33;9
192.168.202.110;192.168.229.156;9;9;9;0.000000;3.545.666.667;2012;3;16;6;18;33;9
192.168.202.100;192.168.23.202;2;2;2;46.000.000;6.669.000.000;2012;3;16;6;18;33;2
192.168.203.63;192.168.229.101;19876;19876;19876;0.000000;0.000000;2012;3;16;6;18;34;19876
192.168.202.110;192.168.22.253;411;411;411;2.194.647;1.191.274.939;2012;3;16;6;18;34;411
192.168.202.110;192.168.21.253;355;355;355;2.540.845;1.164.856.338;2012;3;16;6;18;34;355
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.548.200.000;2012;3;16;6;18;34;10
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;34;4
192.168.202.110;192.168.229.156;10;10;10;0.000000;3.547.400.000;2012;3;16;6;18;34;10
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;34;1
192.168.202.118;192.168.25.103;48;48;48;1.803.354.167;618.666.667;2012;3;16;6;18;34;48
192.168.202.122;192.168.229.101;2;2;2;0.000000;2.429.000.000;2012;3;16;6;18;34;2
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;34;4
192.168.202.110;192.168.22.202;1;1;1;0.000000;1.098.000.000;2012;3;16;6;18;34;1
192.168.203.63;192.168.229.101;20480;20480;20480;0.000000;0.000000;2012;3;16;6;18;35;20480
192.168.202.118;192.168.25.103;1305;1305;1305;393.448.276;921.285.057;2012;3;16;6;18;35;1305
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;35;4
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;35;4
192.168.202.122;192.168.229.101;3;3;3;24.000.000;2.310.333.333;2012;3;16;6;18;35;3
192.168.202.76;192.168.229.156;8;8;8;0.000000;3.554.125.000;2012;3;16;6;18;35;8
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;35;1
192.168.202.110;192.168.229.156;9;9;9;0.000000;3.545.777.778;2012;3;16;6;18;35;9
192.168.202.110;192.168.22.203;1;1;1;0.000000;177.000.000;2012;3;16;6;18;35;1
192.168.202.110;192.168.28.202;862;862;862;0.523202;507.815.545;2012;3;16;6;18;35;862
192.168.202.110;192.168.21.253;2;2;2;0.000000;2.014.000.000;2012;3;16;6;18;35;2
192.168.202.122;192.168.23.101;2;2;2;16.500.000;820.500.000;2012;3;16;6;18;35;2
192.168.203.63;192.168.229.101;19839;19839;19839;0.000000;0.000000;2012;3;16;6;18;36;19839
192.168.202.118;192.168.25.103;1210;1210;1210;188.446.281;1.060.696.694;2012;3;16;6;18;36;1210
192.168.202.110;192.168.28.202;972;972;972;0.000000;1.261.271.605;2012;3;16;6;18;36;972
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;36;4
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.547.600.000;2012;3;16;6;18;36;10
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;36;4
192.168.202.110;192.168.229.156;10;10;10;0.000000;3.547.500.000;2012;3;16;6;18;36;10
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;36;1
192.168.202.122;192.168.229.101;2;2;2;0.000000;333.500.000;2012;3;16;6;18;36;2
192.168.203.63;192.168.229.101;20855;20855;20855;0.000000;0.000000;2012;3;16;6;18;37;20855
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;37;4
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;37;4
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.545.666.667;2012;3;16;6;18;37;9
192.168.202.110;192.168.229.156;9;9;9;0.000000;3.545.666.667;2012;3;16;6;18;37;9
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;37;1
192.168.202.110;192.168.28.202;4855;4855;4855;0.737384;1.098.204.737;2012;3;16;6;18;37;4855
192.168.202.110;192.168.22.253;2;2;2;0.000000;2.014.000.000;2012;3;16;6;18;37;2
192.168.202.110;192.168.22.152;1;1;1;1.669.000.000;1.166.000.000;2012;3;16;6;18;37;1
192.168.203.63;192.168.229.101;19814;19814;19814;0.000000;0.000000;2012;3;16;6;18;38;19814
192.168.202.110;192.168.28.202;3229;3229;3229;1.408.176;1.185.735.212;2012;3;16;6;18;38;3229
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;38;4
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.547.400.000;2012;3;16;6;18;38;10
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;38;4
192.168.202.110;192.168.229.156;10;10;10;0.000000;3.547.400.000;2012;3;16;6;18;38;10
192.168.202.110;192.168.23.101;4;4;4;0.000000;526.000.000;2012;3;16;6;18;38;4
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;38;1
192.168.203.64;192.168.229.101;1;1;1;0.000000;872.000.000;2012;3;16;6;18;38;1
192.168.202.110;192.168.23.103;1;1;1;0.000000;39.000.000;2012;3;16;6;18;38;1
192.168.202.110;192.168.23.102;1;1;1;0.000000;177.000.000;2012;3;16;6;18;38;1
192.168.202.112;192.168.201.2;11;11;11;9.181.818;14.580.727.273;2012;3;16;6;18;38;11
192.168.28.100;192.168.202.82;2;2;2;74.500.000;14.500.000;2012;3;16;6;18;38;2
192.168.203.63;192.168.229.101;20355;20355;20355;0.000000;0.000000;2012;3;16;6;18;39;20355
192.168.202.110;192.168.28.202;38;38;38;0.000000;20.446.078.947;2012;3;16;6;18;39;38
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;39;4
192.168.202.110;192.168.23.101;1;1;1;0.000000;526.000.000;2012;3;16;6;18;39;1
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;39;4
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.545.666.667;2012;3;16;6;18;39;9
192.168.202.110;192.168.229.156;9;9;9;0.000000;3.545.777.778;2012;3;16;6;18;39;9
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;39;1
192.168.202.110;192.168.23.102;3;3;3;0.000000;177.000.000;2012;3;16;6;18;39;3
192.168.202.110;192.168.23.103;3;3;3;0.000000;100.333.333;2012;3;16;6;18;39;3
192.168.28.100;192.168.202.82;2;2;2;74.500.000;14.500.000;2012;3;16;6;18;39;2
192.168.203.63;192.168.229.101;19725;19725;19725;0.000000;0.000000;2012;3;16;6;18;40;19725
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;40;4
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.547.600.000;2012;3;16;6;18;40;10
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;40;4
192.168.202.110;192.168.229.156;10;10;10;0.000000;3.547.400.000;2012;3;16;6;18;40;10
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;40;1
192.168.202.110;192.168.23.101;1;1;1;0.000000;526.000.000;2012;3;16;6;18;40;1
192.168.28.100;192.168.202.82;2;2;2;74.500.000;14.500.000;2012;3;16;6;18;40;2
192.168.203.63;192.168.229.101;20280;20280;20280;0.000000;0.000000;2012;3;16;6;18;41;20280
192.168.202.110;192.168.23.101;1;1;1;451.000.000;238.000.000;2012;3;16;6;18;41;1
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;41;4
192.168.202.110;192.168.23.102;7;7;7;128.857.143;2.295.142.857;2012;3;16;6;18;41;7
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;41;4
192.168.202.110;192.168.23.103;2;2;2;225.500.000;603.000.000;2012;3;16;6;18;41;2
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.545.888.889;2012;3;16;6;18;41;9
192.168.202.110;192.168.229.156;9;9;9;0.000000;3.545.888.889;2012;3;16;6;18;41;9
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;41;1
192.168.202.110;192.168.23.203;1;1;1;0.000000;177.000.000;2012;3;16;6;18;41;1
192.168.202.110;192.168.23.202;1;1;1;0.000000;1.098.000.000;2012;3;16;6;18;41;1
192.168.203.63;192.168.229.101;19867;19867;19867;0.000000;0.000000;2012;3;16;6;18;42;19867
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;42;4
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.547.600.000;2012;3;16;6;18;42;10
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;42;4
192.168.202.110;192.168.229.156;9;9;9;0.000000;3.554.444.444;2012;3;16;6;18;42;9
192.168.202.110;192.168.23.103;119;119;119;0.932773;902.773.109;2012;3;16;6;18;42;119
192.168.202.110;192.168.23.203;3;3;3;0.000000;177.000.000;2012;3;16;6;18;42;3
192.168.202.110;192.168.23.202;3;3;3;0.000000;1.096.000.000;2012;3;16;6;18;42;3
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;42;1
192.168.202.110;192.168.23.101;174;174;174;0.982759;338.586.207;2012;3;16;6;18;42;174
192.168.202.112;192.168.25.253;5;5;5;0.000000;1.990.000.000;2012;3;16;6;18;42;5
192.168.202.112;192.168.25.152;4;4;4;0.000000;933.500.000;2012;3;16;6;18;42;4
192.168.202.110;192.168.23.102;163;163;163;0.000000;1.777.226.994;2012;3;16;6;18;42;163
192.168.202.112;192.168.26.152;2;2;2;0.000000;701.000.000;2012;3;16;6;18;42;2
192.168.203.63;192.168.229.101;20307;20307;20307;0.000000;0.000000;2012;3;16;6;18;43;20307
192.168.202.110;192.168.23.103;562;562;562;1.414.591;1.075.980.427;2012;3;16;6;18;43;562
192.168.202.110;192.168.229.156;9;9;9;0.000000;3.546.000.000;2012;3;16;6;18;43;9
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;43;4
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;43;4
192.168.202.110;192.168.23.101;675;675;675;1.088.889;339.700.741;2012;3;16;6;18;43;675
192.168.202.110;192.168.23.102;1190;1190;1190;1.522.689;1.714.465.546;2012;3;16;6;18;43;1190
192.168.202.110;192.168.23.253;5;5;5;0.000000;3.926.000.000;2012;3;16;6;18;43;5
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.545.777.778;2012;3;16;6;18;43;9
192.168.202.112;192.168.22.152;9;9;9;0.000000;3.743.000.000;2012;3;16;6;18;43;9
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;43;1
192.168.202.110;192.168.23.203;3;3;3;0.000000;3.830.000.000;2012;3;16;6;18;43;3
192.168.202.110;192.168.23.202;1;1;1;0.000000;1.096.000.000;2012;3;16;6;18;43;1
192.168.203.63;192.168.229.101;19485;19485;19485;0.000000;0.000000;2012;3;16;6;18;44;19485
192.168.202.110;192.168.23.101;105;105;105;4.295.238;399.628.571;2012;3;16;6;18;44;105
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;44;4
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.547.400.000;2012;3;16;6;18;44;10
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;44;4
192.168.202.110;192.168.23.103;162;162;162;2.783.951;710.654.321;2012;3;16;6;18;44;162
192.168.202.110;192.168.229.156;10;10;10;0.000000;3.547.600.000;2012;3;16;6;18;44;10
192.168.202.110;192.168.23.253;122;122;122;5.098.361;1.150.844.262;2012;3;16;6;18;44;122
192.168.202.110;192.168.23.202;48;48;48;9.395.833;566.916.667;2012;3;16;6;18;44;48
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;44;1
192.168.202.110;192.168.23.203;8;8;8;112.750.000;4.464.375.000;2012;3;16;6;18;44;8
192.168.202.110;192.168.23.102;294;294;294;3.068.027;1.646.476.190;2012;3;16;6;18;44;294
192.168.202.112;192.168.201.2;12;12;12;15.000.000;25.752.416.667;2012;3;16;6;18;44;12
192.168.28.100;192.168.202.82;2;2;2;74.500.000;14.500.000;2012;3;16;6;18;44;2
192.168.203.63;192.168.229.101;20652;20652;20652;0.000000;0.000000;2012;3;16;6;18;45;20652
192.168.202.110;192.168.23.253;565;565;565;1.300.885;1.191.019.469;2012;3;16;6;18;45;565
192.168.202.112;192.168.201.2;12;12;12;15.000.000;25.761.666.667;2012;3;16;6;18;45;12
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;45;4
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;45;4
192.168.202.110;192.168.23.203;152;152;152;0.000000;1.774.868.421;2012;3;16;6;18;45;152
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.545.666.667;2012;3;16;6;18;45;9
192.168.202.110;192.168.229.156;9;9;9;0.000000;3.545.444.444;2012;3;16;6;18;45;9
192.168.202.110;192.168.23.202;134;134;134;1.276.119;501.335.821;2012;3;16;6;18;45;134
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;45;1
192.168.203.63;192.168.229.101;18088;18088;18088;0.000000;0.000000;2012;3;16;6;18;46;18088
192.168.202.110;192.168.23.202;501;501;501;1.467.066;487.237.525;2012;3;16;6;18;46;501
192.168.202.110;192.168.23.253;153;153;153;2.947.712;1.816.699.346;2012;3;16;6;18;46;153
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;46;4
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.547.500.000;2012;3;16;6;18;46;10
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;46;4
192.168.202.110;192.168.229.156;24;24;24;0.000000;2.280.083.333;2012;3;16;6;18;46;24
192.168.202.112;192.168.201.2;18;18;18;2.111.111;5.823.277.778;2012;3;16;6;18;46;18
2001:dbb:c18:202:20c:29ff:fe93:571e;2001:dbb:c18:655:20c:29ff:fe1f:96f2;2;2;2;0.000000;1.679.000.000;2012;3;16;6;18;46;2
192.168.202.110;192.168.23.203;1207;1207;1207;1.501.243;1.908.154.101;2012;3;16;6;18;46;1207
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;46;1
2001:dbb:c18:202:20c:29ff:fe93:571e;2001:dbb:c18:655:20c:29ff:fe47:e982;1;1;1;0.000000;177.000.000;2012;3;16;6;18;46;1
2001:dbb:c18:202:20c:29ff:fe93:571e;2001:dbb:c18:655:20c:29ff:fe28:6955;1;1;1;0.000000;1.096.000.000;2012;3;16;6;18;46;1
2001:dbb:c18:202:20c:29ff:fe93:571e;2001:dbb:c18:655:391c:d28f:fa5d:495;2;2;2;0.000000;163.000.000;2012;3;16;6;18;46;2
192.168.203.45;192.168.201.2;37;37;37;5.540.541;18.969.270.270;2012;3;16;6;18;47;37
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;47;4
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;47;4
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.545.666.667;2012;3;16;6;18;47;9
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;47;1
192.168.202.110;192.168.23.202;159;159;159;2.836.478;730.106.918;2012;3;16;6;18;47;159
192.168.202.110;192.168.23.203;330;330;330;2.733.333;2.843.839.394;2012;3;16;6;18;47;330
192.168.202.110;192.168.23.203;13;13;13;0.000000;3.824.230.769;2012;3;16;6;18;48;13
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;48;4
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.547.000.000;2012;3;16;6;18;48;10
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;48;4
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;48;1
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;49;4
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;49;4
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.545.444.444;2012;3;16;6;18;49;9
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;49;1
192.168.204.70;192.168.202.78;14;14;14;6.500.000;3.070.214.286;2012;3;16;6;18;49;14
192.168.203.64;192.168.202.78;25;25;25;0.000000;440.720.000;2012;3;16;6;18;49;25
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;50;4
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.554.222.222;2012;3;16;6;18;50;9
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;50;4
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;50;1
192.168.204.70;192.168.202.78;2;2;2;0.000000;13.877.500.000;2012;3;16;6;18;50;2
192.168.202.122;192.168.229.101;3;3;3;0.000000;204.333.333;2012;3;16;6;18;50;3
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.545.444.444;2012;3;16;6;18;51;9
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;51;4
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;51;4
192.168.202.100;192.168.21.253;1;1;1;0.000000;651.000.000;2012;3;16;6;18;51;1
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;52;4
192.168.202.122;192.168.229.101;3;3;3;0.000000;182.333.333;2012;3;16;6;18;52;3
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;52;4
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.547.200.000;2012;3;16;6;18;52;10
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;53;4
192.168.202.110;192.168.229.156;11;11;11;0.000000;4.416.818.182;2012;3;16;6;18;53;11
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;53;4
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.545.555.556;2012;3;16;6;18;53;9
192.168.202.122;192.168.23.101;1;1;1;30.000.000;839.000.000;2012;3;16;6;18;53;1
192.168.202.122;192.168.229.101;3;3;3;20.000.000;824.666.667;2012;3;16;6;18;53;3
192.168.28.100;192.168.202.82;2;2;2;74.500.000;14.500.000;2012;3;16;6;18;53;2
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;54;4
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;54;4
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.547.300.000;2012;3;16;6;18;54;10
192.168.202.110;192.168.229.156;9;9;9;0.000000;3.545.444.444;2012;3;16;6;18;54;9
192.168.202.122;192.168.229.101;1;1;1;31.000.000;837.000.000;2012;3;16;6;18;54;1
192.168.28.100;192.168.202.82;2;2;2;74.500.000;14.500.000;2012;3;16;6;18;54;2
2001:dbb:c18:202:20c:29ff:fe93:571e;2001:dbb:c18:655:20c:29ff:fe28:6955;1;1;1;0.000000;0.000000;2012;3;16;6;18;54;1
2001:dbb:c18:202:20c:29ff:fe93:571e;2001:dbb:c18:655:20c:29ff:fe1f:96f2;1;1;1;0.000000;0.000000;2012;3;16;6;18;54;1
192.168.202.110;192.168.229.156;10;10;10;0.000000;3.545.100.000;2012;3;16;6;18;55;10
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;55;4
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;55;4
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.544.111.111;2012;3;16;6;18;55;9
192.168.28.100;192.168.202.82;2;2;2;74.500.000;14.500.000;2012;3;16;6;18;55;2
2001:dbb:c18:202:20c:29ff:fe93:571e;2001:dbb:c18:655:391c:d28f:fa5d:495;1;1;1;0.000000;0.000000;2012;3;16;6;18;55;1
2001:dbb:c18:202:20c:29ff:fe93:571e;2001:dbb:c18:655:20c:29ff:fe47:e982;2;2;2;168.500.000;154.500.000;2012;3;16;6;18;55;2
2001:dbb:c18:202:20c:29ff:fe93:571e;2001:dbb:c18:655:20c:29ff:fe1f:96f2;1;1;1;0.000000;177.000.000;2012;3;16;6;18;55;1
2001:dbb:c18:202:20c:29ff:fe93:571e;2001:dbb:c18:655:20c:29ff:fe28:6955;3;3;3;77.333.333;313.666.667;2012;3;16;6;18;55;3
2001:dbb:c18:202:20c:29ff:fe93:571e;2001:dbb:c18:655:20c:29ff:fe28:6955;1;1;1;337.000.000;313.000.000;2012;3;16;6;18;56;1
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;56;4
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;56;4
192.168.202.76;192.168.229.156;10;10;10;0.000000;3.545.900.000;2012;3;16;6;18;56;10
192.168.202.110;192.168.229.156;9;9;9;0.000000;3.544.000.000;2012;3;16;6;18;56;9
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;57;4
192.168.202.110;192.168.229.156;10;10;10;0.000000;3.545.900.000;2012;3;16;6;18;57;10
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;57;4
192.168.202.76;192.168.229.156;9;9;9;0.000000;3.543.888.889;2012;3;16;6;18;57;9
192.168.203.64;192.168.202.78;2;2;2;0.000000;13.718.000.000;2012;3;16;6;18;57;2
192.168.202.103;192.168.25.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;58;4
192.168.202.103;192.168.22.202;4;4;4;0.000000;55.000.000;2012;3;16;6;18;58;4
